id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_15982019,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,0.5,1.0,0.0,1.0
JMAN_9030043,2023-02-03,16.0,0.0,16.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2441943,2023-01-27,20.0,0.05,20.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2463062,2023-03-10,9.0,0.0,8.0,9.0,0.0,1.0,0.888888889,0.888888889,0.0,0.0
JMAN_9003225,2023-01-20,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9037476,2023-03-17,10.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9022517,2023-03-31,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10281567,2023-01-06,6.0,0.0,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_18411233,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18411656,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9023361,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457694,2023-02-24,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_16161349,2023-03-24,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478411,2023-03-24,2.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9328421,2023-03-03,4.0,0.75,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9340799,2023-01-20,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10703891,2023-01-06,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_15755482,2023-02-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9075404,2023-03-17,3.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472287,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2480951,2023-01-27,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_16164717,2023-02-10,1.0,1.0,8.789672861828274,1.0,1.0,0.0,1.0,0.0,1.0,0.0
JMAN_18410391,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9824831,2023-03-24,17.0,0.214285714,14.0,17.0,0.0,1.0,0.823529412,0.823529412,0.0,0.0
JMAN_2453360,2023-03-31,6.0,0.166666667,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9074060,2023-01-27,2.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9017780,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2467010,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2470297,2023-03-31,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2475094,2023-03-10,5.0,0.0,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_16087982,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2338685,2023-01-06,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2439784,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014071,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2325725,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474547,2023-03-03,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458057,2023-03-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9310859,2023-02-24,11.0,0.333333333,8.0,11.0,0.0,1.0,0.818181818,0.727272727,1.0,0.0
JMAN_10747452,2023-02-10,4.0,0.5,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11126390,2023-01-06,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472150,2023-01-27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2480177,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9028641,2023-02-03,10.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12672269,2023-01-13,100.0,0.081967213,60.0,100.0,0.0,1.0,0.61,0.6,1.0,0.0
JMAN_9026067,2023-01-06,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449949,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_16373812,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9028146,2023-03-03,13.0,0.153846154,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18409542,2023-01-20,8.0,0.0,8.789672861828274,8.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18410402,2023-01-20,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2470276,2023-02-03,5.0,0.6,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2461549,2023-03-24,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472417,2023-01-20,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2293551,2023-01-13,7.0,0.0,7.0,7.0,0.0,0.0,0.857142857,1.0,0.0,1.0
JMAN_9042096,2023-03-10,9.0,0.444444444,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2460386,2023-02-10,8.0,0.125,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9746946,2023-03-17,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2476482,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12085153,2023-03-10,5.0,0.666666667,3.0,5.0,0.0,0.0,0.6,0.6,0.0,0.0
JMAN_9242624,2023-01-27,13.0,0.1,10.0,13.0,0.0,1.0,0.769230769,0.769230769,0.0,0.0
JMAN_9031290,2023-02-10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474033,2023-02-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2463072,2023-02-24,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9029087,2023-01-20,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2412645,2023-03-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18391384,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18410832,2023-03-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9332838,2023-01-20,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_16385554,2023-03-10,10.0,0.0,8.789672861828274,10.0,0.0,0.0,0.1,0.0,1.0,0.0
JMAN_18394406,2023-03-17,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2304165,2023-01-13,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_17645578,2023-03-24,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_10616531,2023-01-20,13.0,0.0,9.0,13.0,0.0,1.0,0.692307692,0.692307692,0.0,0.0
JMAN_2466490,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479556,2023-02-10,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9129318,2023-03-24,74.0,0.5,60.0,74.0,1.0,0.0,0.648648649,0.810810811,0.0,1.0
JMAN_9003668,2023-01-06,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9024684,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18161158,2023-03-17,14.0,0.0,8.789672861828274,14.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9026885,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9084558,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464269,2023-01-20,3.0,0.5,2.0,3.0,0.0,1.0,0.666666667,0.666666667,0.0,0.0
JMAN_2443309,2023-03-24,4.0,0.25,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9970803,2023-02-17,7.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9206753,2023-03-31,50.0,0.040816327,49.0,50.0,0.0,1.0,0.98,0.98,0.0,0.0
JMAN_9585745,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481501,2023-02-03,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2463460,2023-02-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_15223638,2023-03-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2446552,2023-01-13,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479438,2023-03-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9007298,2023-01-13,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2474696,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9057731,2023-03-03,5.0,0.0,3.0,5.0,0.0,1.0,0.6,0.6,0.0,0.0
JMAN_9208635,2023-03-24,4.0,1.0,4.0,4.0,1.0,0.0,0.5,1.0,0.0,1.0
JMAN_2454977,2023-02-24,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2448264,2023-03-03,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2471162,2023-01-20,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2471162,2023-03-03,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18390982,2023-01-20,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9277805,2023-03-24,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9058679,2023-01-20,36.0,0.111111111,36.0,36.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472417,2023-02-17,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475069,2023-01-06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2445629,2023-03-31,14.0,0.214285714,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2458404,2023-02-10,19.0,0.0,18.0,19.0,0.0,1.0,0.947368421,0.947368421,0.0,0.0
JMAN_2459119,2023-03-17,13.0,0.416666667,13.0,13.0,0.0,1.0,0.923076923,1.0,0.0,1.0
JMAN_2469170,2023-02-10,5.0,0.4,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9018662,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410807,2023-03-03,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2476482,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9965861,2023-03-24,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18411656,2023-02-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9039356,2023-02-17,58.0,0.403508772,54.0,56.0,0.0,1.0,0.982758621,0.964285714,1.0,0.0
JMAN_13178606,2023-02-10,107.0,0.386792453,106.0,107.0,0.0,1.0,0.990654206,0.990654206,0.0,0.0
JMAN_12624548,2023-02-17,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478212,2023-01-06,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-03-24,12.0,0.083333333,11.0,12.0,0.0,1.0,1.0,0.916666667,1.0,0.0
JMAN_2469088,2023-03-17,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2473478,2023-03-24,20.0,0.052631579,18.0,20.0,0.0,1.0,0.95,0.9,1.0,0.0
JMAN_18409541,2023-01-27,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2447679,2023-01-06,3.0,0.0,2.0,3.0,0.0,1.0,0.666666667,0.666666667,0.0,0.0
JMAN_2351429,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452274,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9052714,2023-03-31,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_16358561,2023-03-17,4.0,0.0,1.0,4.0,0.0,1.0,0.25,0.25,0.0,0.0
JMAN_2479794,2023-03-31,52.0,0.961538462,52.0,52.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472023,2023-02-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452905,2023-03-10,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479836,2023-03-24,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_1009797,2023-01-27,18.0,0.0,18.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_13302332,2023-01-06,10.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9047481,2023-01-06,8.0,0.0,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_18271448,2023-02-10,4.0,0.0,8.789672861828274,4.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18410824,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9001400,2023-03-10,6.0,0.666666667,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18411228,2023-02-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2451462,2023-01-20,8.0,0.142857143,7.0,8.0,0.0,0.0,0.875,0.875,0.0,0.0
JMAN_2452473,2023-02-10,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2480133,2023-01-13,6.0,0.0,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_9028903,2023-01-06,16.0,0.0,16.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9357280,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410834,2023-02-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9043399,2023-01-13,6.0,0.5,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14850175,2023-03-24,12.0,0.222222222,9.0,12.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_10059360,2023-02-03,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10059360,2023-03-31,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457731,2023-03-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14360401,2023-03-17,12.0,0.0,5.0,12.0,0.0,1.0,0.416666667,0.416666667,0.0,0.0
JMAN_2439200,2023-02-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9773302,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9022086,2023-01-20,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2467128,2023-02-17,18.0,0.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2440850,2023-03-24,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9014680,2023-02-10,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9001490,2023-01-27,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2481883,2023-03-24,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2444949,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2473957,2023-01-27,22.0,0.095238095,22.0,22.0,1.0,0.0,0.954545455,1.0,0.0,1.0
JMAN_2448129,2023-03-17,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2383362,2023-01-27,2.0,0.666666667,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9272385,2023-02-03,11.0,0.090909091,11.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_10355825,2023-03-03,2.0,1.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_2405792,2023-03-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9014009,2023-03-24,9.0,0.375,9.0,9.0,0.0,1.0,0.888888889,1.0,0.0,1.0
JMAN_9014472,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10487794,2023-02-17,18.0,0.117647059,18.0,18.0,0.0,1.0,0.944444444,1.0,0.0,1.0
JMAN_2433431,2023-01-06,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_2473180,2023-01-06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9544449,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9839217,2023-03-03,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11075462,2023-03-10,8.0,0.25,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10159761,2023-03-24,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9023120,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2452081,2023-03-03,9.0,0.222222222,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9121993,2023-02-17,31.0,0.0,22.0,31.0,0.0,1.0,0.677419355,0.709677419,0.0,1.0
JMAN_2479861,2023-03-17,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9038279,2023-03-03,107.0,0.054054054,84.0,107.0,0.0,1.0,0.345794393,0.785046729,0.0,1.0
JMAN_16157568,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9022819,2023-02-24,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457657,2023-01-13,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2451145,2023-03-31,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2478316,2023-01-13,18.0,0.444444444,17.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479794,2023-02-24,52.0,0.980769231,42.0,42.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2471162,2023-02-24,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9019558,2023-01-20,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028182,2023-02-17,50.0,0.073170732,41.0,50.0,0.0,1.0,0.82,0.82,0.0,0.0
JMAN_14724130,2023-01-06,8.0,0.166666667,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_10545373,2023-01-20,5.0,0.0,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_2478377,2023-01-06,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9003424,2023-01-27,7.0,0.571428571,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457086,2023-03-24,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9027462,2023-01-06,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9357280,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9041676,2023-03-10,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-01-06,11.0,0.090909091,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2463460,2023-01-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449317,2023-02-17,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2477395,2023-03-17,2.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0
JMAN_9005620,2023-03-10,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2392015,2023-01-13,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410793,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9547049,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18278892,2023-02-24,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18354320,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2472150,2023-02-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2483165,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12672269,2023-01-06,100.0,0.114754098,60.0,100.0,0.0,1.0,0.61,0.6,1.0,0.0
JMAN_9014366,2023-02-03,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2448264,2023-03-31,10.0,0.0,10.0,10.0,0.0,1.0,0.9,1.0,0.0,1.0
JMAN_2329335,2023-03-17,7.0,0.142857143,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9037385,2023-02-24,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464018,2023-01-06,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028146,2023-03-17,13.0,0.076923077,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2453592,2023-03-03,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2433986,2023-02-17,8.0,0.375,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14674125,2023-03-31,8.0,0.0,7.0,8.0,0.0,1.0,0.875,0.875,0.0,0.0
JMAN_2478636,2023-01-20,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9016561,2023-01-06,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9623963,2023-02-17,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10473228,2023-01-27,47.0,0.0,45.0,46.0,0.0,1.0,0.978723404,0.97826087,1.0,0.0
JMAN_9075221,2023-02-10,80.0,0.051282051,77.0,80.0,0.0,1.0,0.975,0.9625,1.0,0.0
JMAN_2390976,2023-01-06,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_16087982,2023-01-06,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9071046,2023-03-31,8.0,0.5,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9319018,2023-02-24,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9008932,2023-01-20,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_15223638,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9108211,2023-02-17,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449307,2023-02-03,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_1286382,2023-01-13,38.0,0.272727273,33.0,38.0,0.0,1.0,0.868421053,0.868421053,0.0,0.0
JMAN_2483165,2023-03-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9021088,2023-02-10,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458607,2023-01-13,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9081717,2023-03-03,1.0,0.5,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2449672,2023-01-20,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10025258,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9004478,2023-03-10,5.0,0.2,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9026918,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2463786,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2460628,2023-03-10,5.0,0.25,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_2452060,2023-03-17,10.0,0.2,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2463062,2023-01-13,9.0,0.25,8.0,9.0,0.0,1.0,0.888888889,0.888888889,0.0,0.0
